"contract_installation_schedule_send_email";"Contrat: Installarion: Envoyer un email"
"contract_update_opc_at_from_installation";"Contract: Installation: Mise à jour de date/heure opc"
"contract_new_opc_at_datetime_from_installation";"Contract: Nouveau: Date/Heure opc à partir des installations"
"contract_modify_opc_at_datetime_from_installation";"Contract: Edition: Date/Heure opc à partir des installations"
"contract_display_opc_at_datetime";"Contract: Afficher Date/Heure opc"
"users_filter_permissions_teams_free_assistant";"Permission filtre équipe libre assistant"
"contract_display_list_opc_at_datetime";"Contract: Afficher dans liste Date/Heure opc"
"settings_meeting_services";"Configuration:RDV:Web Services"
"contract_list_view_actions";"Contrat: Liste: voir les actions"
"contract_list_view_status";"Contrat: Liste: voir le statut"
"contract_list_view_state";"Contrat: Liste: voir le rapport"
"contract_list_view_team";"Contrat: Liste: voir l'équipe"
"contract_list_view_polluter";"Contrat: Liste:voir polleur"
"contract_list_view_partner";"Contrat: Liste: voir le partenaire (Propriétaire-Forçage)"
"contract_list_view_assistant";"Contrat: Liste: voir l'assistant"
"contract_list_view_telepro";"Contrat: Liste: voir le télépro"
"contract_list_view_sale1";"Contrat: Liste: voir le commercial 1"
"contract_list_view_sale2";"Contrat: Liste: voir le commercial 2"
"contract_list_view_city";"Contrat: Liste: voir la ville"
"contract_list_view_postcode";"Contrat: Liste: voir le code postal"
"contract_list_view_mobile";"Contrat: Liste: voir le portable"
"contract_list_view_phone";"Contrat: Liste: voir le téléphone"
"contract_list_view_lastname";"Contrat: Liste: voir le nom/prénom"
"contract_list_owner";"Contrat: Liste: mode propriétaire"
"contract_list_owner_free_assistant";"Contrat: Liste: mode propriétaire voir fiche sans assistant"
"contract_list_owner_free_telepro";"Contrat: Liste: mode propriétaire voir fiche sans telepro"
"contract_list_owner_free_sale1";"Contrat: Liste: mode propriétaire voir fiche sans commercial1"
"contract_list_owner_free_sale2";"Contrat: Liste: mode propriétaire voir fiche sans commercial2"
"contract_list_opc_at";"Contrat: Liste: Afficher opc"
"filter_installation_schedule_sales_manager_list";"filtre planning installation responsable commercial"
"filter_installation_schedule_telepro_manager_list";"filtre planning installation responsable telepro"
"filter_installation_schedule_commercial_list";"filtre planning installation commercial"
"filter_installation_schedule_telepro_list";"filtre planning installation telepro"
"contract_installations_schedules_list";"Contrat: Installations: Liste"
"contract_installations_schedules_view_list";"Contrat: Fiche: Installations: Liste"
"meeting_view_polluter";"RDV: Fiche: voir polleur"
"meeting_modify_polluter";"RDV: Fiche: modifier polleur"
"products_installer_files";"Installateurs:Fichiers"
"contract_meeting_forms";"Client:Fiche:Formulaire"
"meeting_import_default_products";"RDV:Import:Produits par défaut"
"settings_services_impot_fiscal";"Configuration:Services:Impot fiscal"
"products_installer_admin_files";"Installateurs:Fichiers pour administrateur"
"contract_modify_install_state";"Contrat:Modifié le rapport d'installation"
"contract_list_install_state";"Contrat:Liste:Rapport d'installation"
"contract_list_view_install_state";"Contrat: Liste: voir rapport installation"
"contract_turnover_with_tax_remove";"Contrat: Fiche: Supprimer chiffre d'affaire sans taxe"
"contract_turnover_without_tax_remove";"Contrat: Fiche: Supprimer chiffre d'affaire avec taxe"
"contract_turnover_tax_rate_remove";"Contrat:Fiche:Supprimer le taux de la taxe"
"contract_turnover_remove";"Contrat: Fiche: Supprimer la taxe/chiffre d'affaires"
"contract_comments_list_modify";"Client:Fiche:Commentaires:modifier"
